category,region,six_week_forecast_units,sku_id,historical_units,sku_mix_share,sku_forecast_units
Kitchen,South,252.74,SKU-103517,28,0.003052436498419274,0.77
Toys,West,260.74,SKU-100523,25,0.002944640753828033,0.77
Kitchen,South,252.74,SKU-101033,28,0.003052436498419274,0.77
Kitchen,South,252.74,SKU-100461,28,0.003052436498419274,0.77
Kitchen,South,252.74,SKU-101002,28,0.003052436498419274,0.77
Electronics,North,310.88,SKU-104677,47,0.0024753778901353556,0.77
Electronics,East,321.0,SKU-101552,47,0.0024082803853248615,0.77
Toys,West,260.74,SKU-100938,25,0.002944640753828033,0.77
Electronics,North,310.88,SKU-102708,47,0.0024753778901353556,0.77
Kitchen,South,252.74,SKU-101326,28,0.003052436498419274,0.77
Toys,West,260.74,SKU-104315,25,0.002944640753828033,0.77
Electronics,North,310.88,SKU-103093,47,0.0024753778901353556,0.77
Kitchen,South,252.74,SKU-101506,28,0.003052436498419274,0.77
Electronics,North,310.88,SKU-101768,47,0.0024753778901353556,0.77
Electronics,East,321.0,SKU-102349,46,0.00235704037712646,0.76
Toys,South,252.32,SKU-101658,24,0.003023050762060713,0.76
Electronics,South,325.47,SKU-100458,38,0.002330859351039686,0.76
Electronics,South,325.47,SKU-102439,38,0.002330859351039686,0.76
Electronics,West,240.43,SKU-102661,59,0.003162182441848001,0.76
Electronics,East,321.0,SKU-101842,46,0.00235704037712646,0.76
Electronics,East,321.0,SKU-102913,46,0.00235704037712646,0.76
Kitchen,East,287.94,SKU-100421,27,0.00264783759929391,0.76
Toys,South,252.32,SKU-102857,24,0.003023050762060713,0.76
Toys,East,310.43,SKU-102767,26,0.0024560740600793503,0.76
Electronics,East,321.0,SKU-102727,46,0.00235704037712646,0.76
Electronics,West,240.43,SKU-101539,59,0.003162182441848001,0.76
Toys,South,252.32,SKU-104016,24,0.003023050762060713,0.76
Toys,South,252.32,SKU-100229,24,0.003023050762060713,0.76
Electronics,East,321.0,SKU-100094,46,0.00235704037712646,0.76
Pet,East,377.19,SKU-102170,21,0.002022342064714946,0.76
Electronics,East,321.0,SKU-100072,46,0.00235704037712646,0.76
Toys,East,310.43,SKU-100829,26,0.0024560740600793503,0.76
Electronics,West,240.43,SKU-104086,59,0.003162182441848001,0.76
Toys,South,252.32,SKU-103619,24,0.003023050762060713,0.76
Toys,East,310.43,SKU-102659,26,0.0024560740600793503,0.76
Toys,South,252.32,SKU-101135,24,0.003023050762060713,0.76
Electronics,South,325.47,SKU-104446,38,0.002330859351039686,0.76
Toys,East,310.43,SKU-101406,26,0.0024560740600793503,0.76
Electronics,South,325.47,SKU-103874,38,0.002330859351039686,0.76
Electronics,East,321.0,SKU-102744,46,0.00235704037712646,0.76
Electronics,South,325.47,SKU-102636,38,0.002330859351039686,0.76
Electronics,West,240.43,SKU-100040,59,0.003162182441848001,0.76
Electronics,South,325.47,SKU-104950,38,0.002330859351039686,0.76
Toys,South,252.32,SKU-104285,24,0.003023050762060713,0.76
Electronics,East,321.0,SKU-104526,46,0.00235704037712646,0.76
Toys,South,252.32,SKU-102101,24,0.003023050762060713,0.76
Electronics,West,240.43,SKU-103273,59,0.003162182441848001,0.76
Electronics,East,321.0,SKU-101257,46,0.00235704037712646,0.76
Electronics,South,325.47,SKU-101305,38,0.002330859351039686,0.76
Electronics,North,310.88,SKU-102544,46,0.002422710275451625,0.75
Electronics,North,310.88,SKU-100168,46,0.002422710275451625,0.75
Toys,North,282.13,SKU-104789,26,0.0026595744680851063,0.75
Electronics,West,240.43,SKU-103878,58,0.003108586129274306,0.75
Beauty,West,69.99000000000001,SKU-103675,29,0.010646108663729809,0.75
Electronics,North,310.88,SKU-103453,46,0.002422710275451625,0.75
Electronics,West,240.43,SKU-103849,58,0.003108586129274306,0.75
Toys,North,282.13,SKU-104087,26,0.0026595744680851063,0.75
Toys,North,282.13,SKU-100992,26,0.0026595744680851063,0.75
Electronics,West,240.43,SKU-101196,58,0.003108586129274306,0.75
Electronics,West,240.43,SKU-100926,58,0.003108586129274306,0.75
Beauty,West,69.99000000000001,SKU-101893,29,0.010646108663729809,0.75
Electronics,West,240.43,SKU-104796,58,0.003108586129274306,0.75
Electronics,North,310.88,SKU-103141,46,0.002422710275451625,0.75
Electronics,West,240.43,SKU-103480,58,0.003108586129274306,0.75
Electronics,North,310.88,SKU-102034,46,0.002422710275451625,0.75
Toys,North,282.13,SKU-101604,26,0.0026595744680851063,0.75
Toys,North,282.13,SKU-101316,26,0.0026595744680851063,0.75
Electronics,West,240.43,SKU-103456,58,0.003108586129274306,0.75
Electronics,North,310.88,SKU-104014,46,0.002422710275451625,0.75
Electronics,West,240.43,SKU-100004,58,0.003108586129274306,0.75
Beauty,West,69.99000000000001,SKU-104035,29,0.010646108663729809,0.75
Electronics,North,310.88,SKU-103537,46,0.002422710275451625,0.75
Toys,West,260.74,SKU-103385,24,0.0028268551236749115,0.74
Toys,West,260.74,SKU-103673,24,0.0028268551236749115,0.74
Electronics,North,310.88,SKU-103186,45,0.0023700426607678937,0.74
Electronics,East,321.0,SKU-102070,45,0.002305800368928059,0.74
Kitchen,South,252.74,SKU-100678,27,0.002943420909190014,0.74
Electronics,East,321.0,SKU-102490,45,0.002305800368928059,0.74
Electronics,North,310.88,SKU-102052,45,0.0023700426607678937,0.74
Kitchen,South,252.74,SKU-102550,27,0.002943420909190014,0.74
Kitchen,South,252.74,SKU-102730,27,0.002943420909190014,0.74
Electronics,North,310.88,SKU-103573,45,0.0023700426607678937,0.74
Electronics,North,310.88,SKU-103861,45,0.0023700426607678937,0.74
Electronics,East,321.0,SKU-104202,45,0.002305800368928059,0.74
Toys,West,260.74,SKU-103259,24,0.0028268551236749115,0.74
Kitchen,South,252.74,SKU-102118,27,0.002943420909190014,0.74
Electronics,South,325.47,SKU-104887,37,0.0022695209470649574,0.74
Electronics,South,325.47,SKU-100540,37,0.0022695209470649574,0.74
Electronics,East,321.0,SKU-104275,45,0.002305800368928059,0.74
Kitchen,South,252.74,SKU-104422,27,0.002943420909190014,0.74
Electronics,North,310.88,SKU-103678,45,0.0023700426607678937,0.74
Electronics,North,310.88,SKU-102614,45,0.0023700426607678937,0.74
Electronics,East,321.0,SKU-103105,45,0.002305800368928059,0.74
Electronics,North,310.88,SKU-100099,45,0.0023700426607678937,0.74
Toys,West,260.74,SKU-102227,24,0.0028268551236749115,0.74
Electronics,East,321.0,SKU-103294,45,0.002305800368928059,0.74
Electronics,South,325.47,SKU-102146,37,0.0022695209470649574,0.74
Electronics,South,325.47,SKU-103768,37,0.0022695209470649574,0.74
Kitchen,South,252.74,SKU-103611,27,0.002943420909190014,0.74
Toys,West,260.74,SKU-101352,24,0.0028268551236749115,0.74
Electronics,North,310.88,SKU-102769,45,0.0023700426607678937,0.74
Electronics,East,321.0,SKU-102565,45,0.002305800368928059,0.74
Electronics,South,325.47,SKU-102301,37,0.0022695209470649574,0.74
Electronics,South,325.47,SKU-102294,37,0.0022695209470649574,0.74
Electronics,East,321.0,SKU-101503,45,0.002305800368928059,0.74
Electronics,North,310.88,SKU-100681,45,0.0023700426607678937,0.74
Kitchen,South,252.74,SKU-100475,27,0.002943420909190014,0.74
Kitchen,South,252.74,SKU-104529,27,0.002943420909190014,0.74
Toys,West,260.74,SKU-102299,24,0.0028268551236749115,0.74
Electronics,South,325.47,SKU-100531,37,0.0022695209470649574,0.74
Electronics,West,240.43,SKU-100076,57,0.003054989816700611,0.73
Electronics,West,240.43,SKU-100438,57,0.003054989816700611,0.73
Kitchen,East,287.94,SKU-102064,26,0.0025497695400608024,0.73
Kitchen,East,287.94,SKU-102999,26,0.0025497695400608024,0.73
Toys,South,252.32,SKU-101927,23,0.0028970903136415166,0.73
Electronics,West,240.43,SKU-103084,57,0.003054989816700611,0.73
Kitchen,East,287.94,SKU-100498,26,0.0025497695400608024,0.73
Electronics,West,240.43,SKU-101354,57,0.003054989816700611,0.73
Toys,East,310.43,SKU-103361,25,0.0023616096731532213,0.73
Toys,South,252.32,SKU-104945,23,0.0028970903136415166,0.73
Kitchen,East,287.94,SKU-100318,26,0.0025497695400608024,0.73
Home,South,215.20000000000002,SKU-101097,19,0.0034062387952671206,0.73
Toys,South,252.32,SKU-100739,23,0.0028970903136415166,0.73
Toys,South,252.32,SKU-101783,23,0.0028970903136415166,0.73
Pet,North,449.84,SKU-103808,17,0.0016332020366990104,0.73
Electronics,West,240.43,SKU-104902,57,0.003054989816700611,0.73
Home,South,215.20000000000002,SKU-101313,19,0.0034062387952671206,0.73
Toys,East,310.43,SKU-102341,25,0.0023616096731532213,0.73
Toys,South,252.32,SKU-103187,23,0.0028970903136415166,0.73
Electronics,West,240.43,SKU-102817,57,0.003054989816700611,0.73
Toys,South,252.32,SKU-103206,23,0.0028970903136415166,0.73
Toys,South,252.32,SKU-104015,23,0.0028970903136415166,0.73
Electronics,South,325.47,SKU-101575,36,0.002208182543090229,0.72
Electronics,West,240.43,SKU-102058,56,0.003001393504126916,0.72
Toys,North,282.13,SKU-100337,25,0.0025572831423895256,0.72
Electronics,East,321.0,SKU-100303,44,0.0022545603607296576,0.72
Electronics,West,240.43,SKU-101660,56,0.003001393504126916,0.72
Electronics,South,325.47,SKU-101788,36,0.002208182543090229,0.72
Kitchen,South,252.74,SKU-103251,26,0.0028344053199607544,0.72
Electronics,North,310.88,SKU-103946,44,0.002317375046084163,0.72
Electronics,West,240.43,SKU-100855,56,0.003001393504126916,0.72
Electronics,West,240.43,SKU-104722,56,0.003001393504126916,0.72
Electronics,North,310.88,SKU-104544,44,0.002317375046084163,0.72
Electronics,South,325.47,SKU-104472,36,0.002208182543090229,0.72
Electronics,East,321.0,SKU-102895,44,0.0022545603607296576,0.72
Electronics,North,310.88,SKU-101077,44,0.002317375046084163,0.72
Electronics,North,310.88,SKU-102670,44,0.002317375046084163,0.72
Electronics,West,240.43,SKU-104504,56,0.003001393504126916,0.72
Electronics,South,325.47,SKU-101095,36,0.002208182543090229,0.72
Electronics,North,310.88,SKU-103006,44,0.002317375046084163,0.72
Electronics,West,240.43,SKU-100927,56,0.003001393504126916,0.72
Electronics,South,325.47,SKU-101050,36,0.002208182543090229,0.72
Electronics,North,310.88,SKU-101800,44,0.002317375046084163,0.72
Kitchen,South,252.74,SKU-104530,26,0.0028344053199607544,0.72
Electronics,East,321.0,SKU-100675,44,0.0022545603607296576,0.72
Electronics,South,325.47,SKU-100258,36,0.002208182543090229,0.72
Electronics,South,325.47,SKU-103240,36,0.002208182543090229,0.72
Electronics,East,321.0,SKU-103172,44,0.0022545603607296576,0.72
Electronics,South,325.47,SKU-100906,36,0.002208182543090229,0.72
Electronics,West,240.43,SKU-100366,56,0.003001393504126916,0.72
Electronics,North,310.88,SKU-102475,44,0.002317375046084163,0.72
Electronics,North,310.88,SKU-104596,44,0.002317375046084163,0.72
Electronics,East,321.0,SKU-103230,44,0.0022545603607296576,0.72
Kitchen,South,252.74,SKU-104458,26,0.0028344053199607544,0.72
Electronics,North,310.88,SKU-102331,44,0.002317375046084163,0.72
Electronics,North,310.88,SKU-100447,44,0.002317375046084163,0.72
Electronics,South,325.47,SKU-104038,36,0.002208182543090229,0.72
Electronics,North,310.88,SKU-101899,44,0.002317375046084163,0.72
Toys,North,282.13,SKU-100247,25,0.0025572831423895256,0.72
Electronics,West,240.43,SKU-100204,56,0.003001393504126916,0.72
Electronics,East,321.0,SKU-100422,44,0.0022545603607296576,0.72
Electronics,North,310.88,SKU-100008,44,0.002317375046084163,0.72
Kitchen,South,252.74,SKU-103283,26,0.0028344053199607544,0.72
Electronics,North,310.88,SKU-103834,44,0.002317375046084163,0.72
Electronics,West,240.43,SKU-100765,55,0.002947797191553221,0.71
Toys,West,260.74,SKU-101082,23,0.0027090694935217904,0.71
Electronics,West,240.43,SKU-101268,55,0.002947797191553221,0.71
Electronics,East,321.0,SKU-102337,43,0.0022033203525312563,0.71
Electronics,East,321.0,SKU-102258,43,0.0022033203525312563,0.71
Electronics,West,240.43,SKU-101707,55,0.002947797191553221,0.71
Electronics,East,321.0,SKU-100778,43,0.0022033203525312563,0.71
Electronics,West,240.43,SKU-100495,55,0.002947797191553221,0.71
Electronics,West,240.43,SKU-100512,55,0.002947797191553221,0.71
Electronics,East,321.0,SKU-104524,43,0.0022033203525312563,0.71
Electronics,West,240.43,SKU-103771,55,0.002947797191553221,0.71
Electronics,West,240.43,SKU-101340,55,0.002947797191553221,0.71
Electronics,West,240.43,SKU-101563,55,0.002947797191553221,0.71
Electronics,West,240.43,SKU-104252,55,0.002947797191553221,0.71
Electronics,East,321.0,SKU-100483,43,0.0022033203525312563,0.71
Electronics,East,321.0,SKU-101394,43,0.0022033203525312563,0.71
Electronics,East,321.0,SKU-103102,43,0.0022033203525312563,0.71
Electronics,West,240.43,SKU-103420,55,0.002947797191553221,0.71
Electronics,East,321.0,SKU-104212,43,0.0022033203525312563,0.71
Kitchen,East,287.94,SKU-101955,25,0.002451701480827694,0.71
Electronics,West,240.43,SKU-102571,55,0.002947797191553221,0.71
Toys,West,260.74,SKU-103955,23,0.0027090694935217904,0.71
Electronics,West,240.43,SKU-102574,55,0.002947797191553221,0.71
Electronics,North,310.88,SKU-103618,43,0.002264707431400432,0.7
Electronics,North,310.88,SKU-100873,43,0.002264707431400432,0.7
Electronics,West,240.43,SKU-103210,54,0.0028942008789795263,0.7
Electronics,West,240.43,SKU-101124,54,0.0028942008789795263,0.7
Electronics,South,325.47,SKU-104608,35,0.0021468441391155,0.7
Toys,East,310.43,SKU-103008,24,0.0022671452862270923,0.7
Electronics,North,310.88,SKU-104670,43,0.002264707431400432,0.7
Electronics,North,310.88,SKU-104761,43,0.002264707431400432,0.7
Electronics,West,240.43,SKU-100096,54,0.0028942008789795263,0.7
Electronics,South,325.47,SKU-103636,35,0.0021468441391155,0.7
Toys,South,252.32,SKU-104844,22,0.0027711298652223202,0.7
Electronics,West,240.43,SKU-103496,54,0.0028942008789795263,0.7
Electronics,West,240.43,SKU-103532,54,0.0028942008789795263,0.7
Electronics,West,240.43,SKU-103550,54,0.0028942008789795263,0.7
Electronics,West,240.43,SKU-100666,54,0.0028942008789795263,0.7
Electronics,South,325.47,SKU-103489,35,0.0021468441391155,0.7
Toys,South,252.32,SKU-102425,22,0.0027711298652223202,0.7
Electronics,North,310.88,SKU-100033,43,0.002264707431400432,0.7
Electronics,West,240.43,SKU-101737,54,0.0028942008789795263,0.7
Electronics,South,325.47,SKU-101881,35,0.0021468441391155,0.7
Electronics,West,240.43,SKU-103219,54,0.0028942008789795263,0.7
Electronics,North,310.88,SKU-102868,43,0.002264707431400432,0.7
Electronics,North,310.88,SKU-101782,43,0.002264707431400432,0.7
Electronics,South,325.47,SKU-104506,35,0.0021468441391155,0.7
Electronics,South,325.47,SKU-102229,35,0.0021468441391155,0.7
Toys,South,252.32,SKU-103368,22,0.0027711298652223202,0.7
Electronics,South,325.47,SKU-102870,35,0.0021468441391155,0.7
Toys,South,252.32,SKU-103170,22,0.0027711298652223202,0.7
Electronics,West,240.43,SKU-101959,54,0.0028942008789795263,0.7
Electronics,West,240.43,SKU-102682,54,0.0028942008789795263,0.7
Electronics,South,325.47,SKU-101359,35,0.0021468441391155,0.7
Electronics,South,325.47,SKU-100888,35,0.0021468441391155,0.7
Electronics,North,310.88,SKU-101158,42,0.002212039816716701,0.69
Beauty,West,69.99000000000001,SKU-100435,27,0.009911894273127754,0.69
Electronics,North,310.88,SKU-103381,42,0.002212039816716701,0.69
Electronics,North,310.88,SKU-102904,42,0.002212039816716701,0.69
Toys,North,282.13,SKU-103728,24,0.0024549918166939444,0.69
Kitchen,South,252.74,SKU-104638,25,0.0027253897307314948,0.69
Toys,North,282.13,SKU-103889,24,0.0024549918166939444,0.69
Electronics,East,321.0,SKU-104176,42,0.002152080344332855,0.69
Electronics,North,310.88,SKU-104864,42,0.002212039816716701,0.69
Toys,North,282.13,SKU-102738,24,0.0024549918166939444,0.69
Electronics,East,321.0,SKU-102718,42,0.002152080344332855,0.69
Electronics,East,321.0,SKU-100150,42,0.002152080344332855,0.69
Beauty,West,69.99000000000001,SKU-101929,27,0.009911894273127754,0.69
Beauty,West,69.99000000000001,SKU-103261,27,0.009911894273127754,0.69
Electronics,East,321.0,SKU-102688,42,0.002152080344332855,0.69
Toys,North,282.13,SKU-102954,24,0.0024549918166939444,0.69
Beauty,West,69.99000000000001,SKU-104665,27,0.009911894273127754,0.69
Kitchen,South,252.74,SKU-100781,25,0.0027253897307314948,0.69
Electronics,East,321.0,SKU-103906,42,0.002152080344332855,0.69
Home,South,215.20000000000002,SKU-102255,18,0.0032269630692004303,0.69
Kitchen,South,252.74,SKU-102855,25,0.0027253897307314948,0.69
Kitchen,South,252.74,SKU-103971,25,0.0027253897307314948,0.69
Electronics,North,310.88,SKU-104936,42,0.002212039816716701,0.69
Toys,North,282.13,SKU-104927,24,0.0024549918166939444,0.69
Electronics,East,321.0,SKU-104598,42,0.002152080344332855,0.69
Electronics,East,321.0,SKU-104560,42,0.002152080344332855,0.69
Electronics,East,321.0,SKU-101210,42,0.002152080344332855,0.69
Electronics,East,321.0,SKU-101318,42,0.002152080344332855,0.69
Electronics,North,310.88,SKU-102114,42,0.002212039816716701,0.69
Electronics,North,310.88,SKU-104688,42,0.002212039816716701,0.69
Electronics,North,310.88,SKU-103867,42,0.002212039816716701,0.69
Electronics,North,310.88,SKU-100760,42,0.002212039816716701,0.69
Electronics,North,310.88,SKU-104054,42,0.002212039816716701,0.69
Electronics,North,310.88,SKU-103960,42,0.002212039816716701,0.69
Beauty,West,69.99000000000001,SKU-103657,27,0.009911894273127754,0.69
Electronics,North,310.88,SKU-102236,42,0.002212039816716701,0.69
Toys,North,282.13,SKU-101405,24,0.0024549918166939444,0.69
Electronics,East,321.0,SKU-101898,42,0.002152080344332855,0.69
Toys,North,282.13,SKU-101100,24,0.0024549918166939444,0.69
Kitchen,South,252.74,SKU-104165,25,0.0027253897307314948,0.69
Electronics,East,321.0,SKU-103388,42,0.002152080344332855,0.69
Electronics,East,321.0,SKU-103896,42,0.002152080344332855,0.69
Kitchen,South,252.74,SKU-103719,25,0.0027253897307314948,0.69
Electronics,South,325.47,SKU-102943,34,0.0020855057351407717,0.68
Kitchen,East,287.94,SKU-103229,24,0.0023536334215945864,0.68
Kitchen,East,287.94,SKU-102766,24,0.0023536334215945864,0.68
Kitchen,East,287.94,SKU-104062,24,0.0023536334215945864,0.68
Electronics,South,325.47,SKU-101710,34,0.0020855057351407717,0.68
Electronics,South,325.47,SKU-102373,34,0.0020855057351407717,0.68
Toys,West,260.74,SKU-103440,22,0.002591283863368669,0.68
Electronics,West,240.43,SKU-103426,53,0.002840604566405831,0.68
Electronics,South,325.47,SKU-103586,34,0.0020855057351407717,0.68
Electronics,West,240.43,SKU-104047,53,0.002840604566405831,0.68
Electronics,West,240.43,SKU-104074,53,0.002840604566405831,0.68
Electronics,South,325.47,SKU-104797,34,0.0020855057351407717,0.68
Electronics,West,240.43,SKU-104842,53,0.002840604566405831,0.68
Kitchen,East,287.94,SKU-100997,24,0.0023536334215945864,0.68
Electronics,South,325.47,SKU-100546,34,0.0020855057351407717,0.68
Electronics,South,325.47,SKU-100256,34,0.0020855057351407717,0.68
Kitchen,East,287.94,SKU-104979,24,0.0023536334215945864,0.68
Electronics,South,325.47,SKU-103132,34,0.0020855057351407717,0.68
Electronics,South,325.47,SKU-103309,34,0.0020855057351407717,0.68
Electronics,South,325.47,SKU-101341,34,0.0020855057351407717,0.68
Electronics,West,240.43,SKU-101311,53,0.002840604566405831,0.68
Electronics,West,240.43,SKU-101536,53,0.002840604566405831,0.68
Electronics,South,325.47,SKU-101824,34,0.0020855057351407717,0.68
Electronics,South,325.47,SKU-104562,34,0.0020855057351407717,0.68
Electronics,East,321.0,SKU-104158,41,0.0021008403361344537,0.67
Electronics,East,321.0,SKU-101779,41,0.0021008403361344537,0.67
Toys,East,310.43,SKU-104567,23,0.0021726808993009637,0.67
Electronics,West,240.43,SKU-100465,52,0.0027870082538321364,0.67
Electronics,East,321.0,SKU-101682,41,0.0021008403361344537,0.67
Toys,East,310.43,SKU-102504,23,0.0021726808993009637,0.67
Electronics,North,310.88,SKU-101059,41,0.00215937220203297,0.67
Electronics,North,310.88,SKU-102265,41,0.00215937220203297,0.67
Electronics,East,321.0,SKU-100918,41,0.0021008403361344537,0.67
Electronics,East,321.0,SKU-100720,41,0.0021008403361344537,0.67
Electronics,East,321.0,SKU-101410,41,0.0021008403361344537,0.67
Electronics,North,310.88,SKU-104454,41,0.00215937220203297,0.67
Toys,East,310.43,SKU-103529,23,0.0021726808993009637,0.67
Electronics,West,240.43,SKU-103930,52,0.0027870082538321364,0.67
Toys,East,310.43,SKU-103883,23,0.0021726808993009637,0.67
Electronics,East,321.0,SKU-102007,41,0.0021008403361344537,0.67
Electronics,West,240.43,SKU-102679,52,0.0027870082538321364,0.67
Electronics,West,240.43,SKU-101458,52,0.0027870082538321364,0.67
Pet,West,296.89,SKU-103344,18,0.0022733013387218996,0.67
Pet,West,296.89,SKU-103214,18,0.0022733013387218996,0.67
Electronics,East,321.0,SKU-103444,41,0.0021008403361344537,0.67
Electronics,East,321.0,SKU-103669,41,0.0021008403361344537,0.67
Electronics,East,321.0,SKU-103354,41,0.0021008403361344537,0.67
Electronics,West,240.43,SKU-102529,52,0.0027870082538321364,0.67
Electronics,West,240.43,SKU-102403,52,0.0027870082538321364,0.67
Toys,South,252.32,SKU-103476,21,0.002645169416803124,0.67
Electronics,East,321.0,SKU-102934,41,0.0021008403361344537,0.67
Electronics,East,321.0,SKU-102508,41,0.0021008403361344537,0.67
Electronics,West,240.43,SKU-102340,52,0.0027870082538321364,0.67
Electronics,North,310.88,SKU-103798,41,0.00215937220203297,0.67
Electronics,North,310.88,SKU-101574,41,0.00215937220203297,0.67
Electronics,South,325.47,SKU-104551,33,0.0020241673311660433,0.66
Electronics,West,240.43,SKU-103390,51,0.0027334119412584412,0.66
Toys,North,282.13,SKU-104429,23,0.002352700490998363,0.66
Electronics,South,325.47,SKU-103222,33,0.0020241673311660433,0.66
Electronics,West,240.43,SKU-103928,51,0.0027334119412584412,0.66
Electronics,South,325.47,SKU-104112,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-104130,33,0.0020241673311660433,0.66
Electronics,East,321.0,SKU-104400,40,0.0020496003279360524,0.66
Electronics,West,240.43,SKU-101167,51,0.0027334119412584412,0.66
Toys,North,282.13,SKU-103763,23,0.002352700490998363,0.66
Kitchen,South,252.74,SKU-104687,24,0.0026163741415022347,0.66
Electronics,East,321.0,SKU-102024,40,0.0020496003279360524,0.66
Electronics,East,321.0,SKU-104239,40,0.0020496003279360524,0.66
Electronics,South,325.47,SKU-100510,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-100746,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-100738,33,0.0020241673311660433,0.66
Electronics,West,240.43,SKU-101606,51,0.0027334119412584412,0.66
Kitchen,South,252.74,SKU-103216,24,0.0026163741415022347,0.66
Kitchen,South,252.74,SKU-103342,24,0.0026163741415022347,0.66
Electronics,West,240.43,SKU-102830,51,0.0027334119412584412,0.66
Electronics,East,321.0,SKU-104104,40,0.0020496003279360524,0.66
Electronics,South,325.47,SKU-100729,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-102979,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-101314,33,0.0020241673311660433,0.66
Kitchen,South,252.74,SKU-101110,24,0.0026163741415022347,0.66
Toys,North,282.13,SKU-100974,23,0.002352700490998363,0.66
Electronics,South,325.47,SKU-101032,33,0.0020241673311660433,0.66
Electronics,West,240.43,SKU-101358,51,0.0027334119412584412,0.66
Kitchen,South,252.74,SKU-101146,24,0.0026163741415022347,0.66
Electronics,South,325.47,SKU-101584,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-102168,33,0.0020241673311660433,0.66
Electronics,West,240.43,SKU-101806,51,0.0027334119412584412,0.66
Electronics,South,325.47,SKU-104788,33,0.0020241673311660433,0.66
Electronics,South,325.47,SKU-100108,33,0.0020241673311660433,0.66
Electronics,North,310.88,SKU-100364,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-101034,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-104218,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-102292,40,0.002106704587349239,0.65
Beauty,South,125.72999999999999,SKU-102829,14,0.005137614678899082,0.65
Electronics,North,310.88,SKU-101214,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-103316,40,0.002106704587349239,0.65
Kitchen,East,287.94,SKU-104242,23,0.0022555653623614787,0.65
Electronics,North,310.88,SKU-102823,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-101192,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-102038,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-101516,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-101545,40,0.002106704587349239,0.65
Electronics,North,310.88,SKU-100764,40,0.002106704587349239,0.65
Electronics,East,321.0,SKU-102751,39,0.001998360319737651,0.64
Beauty,West,69.99000000000001,SKU-103117,25,0.009177679882525698,0.64
Electronics,South,325.47,SKU-101966,32,0.0019628289271913144,0.64
Beauty,West,69.99000000000001,SKU-102469,25,0.009177679882525698,0.64
Toys,South,252.32,SKU-103991,20,0.0025192089683839275,0.64
Electronics,East,321.0,SKU-102742,39,0.001998360319737651,0.64
Electronics,North,310.88,SKU-102506,39,0.002054036972665508,0.64
Electronics,South,325.47,SKU-102776,32,0.0019628289271913144,0.64
Electronics,East,321.0,SKU-100386,39,0.001998360319737651,0.64
Electronics,North,310.88,SKU-101674,39,0.002054036972665508,0.64
Electronics,South,325.47,SKU-104833,32,0.0019628289271913144,0.64
Electronics,North,310.88,SKU-103606,39,0.002054036972665508,0.64
Electronics,East,321.0,SKU-100981,39,0.001998360319737651,0.64
Electronics,West,240.43,SKU-100130,50,0.0026798156286847465,0.64
Electronics,South,325.47,SKU-104905,32,0.0019628289271913144,0.64
Electronics,South,325.47,SKU-102709,32,0.0019628289271913144,0.64
Toys,South,252.32,SKU-102011,20,0.0025192089683839275,0.64
Electronics,South,325.47,SKU-103572,32,0.0019628289271913144,0.64
Toys,South,252.32,SKU-102576,20,0.0025192089683839275,0.64
Electronics,South,325.47,SKU-103411,32,0.0019628289271913144,0.64
Electronics,North,310.88,SKU-104590,39,0.002054036972665508,0.64
Electronics,South,325.47,SKU-103266,32,0.0019628289271913144,0.64
Electronics,North,310.88,SKU-104875,39,0.002054036972665508,0.64
Electronics,North,310.88,SKU-100170,39,0.002054036972665508,0.64
Electronics,East,321.0,SKU-101467,39,0.001998360319737651,0.64
Electronics,North,310.88,SKU-104083,39,0.002054036972665508,0.64
Electronics,East,321.0,SKU-103267,39,0.001998360319737651,0.64
Toys,South,252.32,SKU-103169,20,0.0025192089683839275,0.64
Electronics,East,321.0,SKU-103447,39,0.001998360319737651,0.64
Electronics,East,321.0,SKU-102992,39,0.001998360319737651,0.64
Electronics,South,325.47,SKU-101413,32,0.0019628289271913144,0.64
Electronics,North,310.88,SKU-102133,39,0.002054036972665508,0.64
Electronics,East,321.0,SKU-102182,39,0.001998360319737651,0.64
Electronics,West,240.43,SKU-103770,50,0.0026798156286847465,0.64
Electronics,West,240.43,SKU-100544,50,0.0026798156286847465,0.64
Electronics,West,240.43,SKU-102078,50,0.0026798156286847465,0.64
Electronics,East,321.0,SKU-104490,38,0.0019471203115392498,0.63
Electronics,West,240.43,SKU-100350,49,0.0026262193161110513,0.63
Electronics,East,321.0,SKU-104317,38,0.0019471203115392498,0.63
Electronics,East,321.0,SKU-100800,38,0.0019471203115392498,0.63
Kitchen,South,252.74,SKU-104871,23,0.002507358552272975,0.63
