week,sku_id,region,units_ordered,week_raw
2025-07-14,SKU-102739,West,221,2025-07-16
2025-07-14,SKU-102740,East,472,2025-07-16
2025-07-14,SKU-102741,North,442,2025-07-16
2025-07-14,SKU-102742,South,389,2025-07-16
2025-07-14,SKU-102743,West,407,2025-07-16
2025-07-14,SKU-102744,East,475,2025-07-16
2025-07-14,SKU-102745,North,437,2025-07-16
2025-07-14,SKU-102746,South,419,2025-07-16
2025-07-14,SKU-102747,West,450,2025-07-16
2025-07-14,SKU-102748,East,527,2025-07-16
2025-07-14,SKU-102749,North,488,2025-07-16
2025-07-14,SKU-102750,South,392,2025-07-16
2025-07-14,SKU-102751,West,455,2025-07-16
2025-07-14,SKU-102752,East,264,2025-07-16
2025-07-14,SKU-102753,North,239,2025-07-16
2025-07-14,SKU-102754,South,232,2025-07-16
2025-07-14,SKU-102755,West,244,2025-07-16
2025-07-14,SKU-102756,East,384,2025-07-16
2025-07-14,SKU-102757,North,420,2025-07-16
2025-07-14,SKU-102758,South,354,2025-07-16
2025-07-14,SKU-102759,West,410,2025-07-16
2025-07-14,SKU-102760,East,285,2025-07-17
2025-07-14,SKU-102761,North,241,2025-07-17
2025-07-14,SKU-102762,South,210,2025-07-17
2025-07-14,SKU-102763,West,201,2025-07-17
2025-07-14,SKU-102764,East,331,2025-07-17
2025-07-14,SKU-102765,North,341,2025-07-17
2025-07-14,SKU-102766,South,267,2025-07-17
2025-07-14,SKU-102767,West,330,2025-07-17
2025-07-14,SKU-102768,East,279,2025-07-17
2025-07-14,SKU-102769,North,254,2025-07-17
2025-07-14,SKU-102770,South,220,2025-07-17
2025-07-14,SKU-102771,West,243,2025-07-17
2025-07-14,SKU-102772,East,263,2025-07-17
2025-07-14,SKU-102773,North,268,2025-07-17
2025-07-14,SKU-102774,South,230,2025-07-17
2025-07-14,SKU-102775,West,241,2025-07-17
2025-07-14,SKU-102776,East,491,2025-07-17
2025-07-14,SKU-102777,North,503,2025-07-17
2025-07-14,SKU-102778,South,401,2025-07-17
2025-07-14,SKU-102779,West,403,2025-07-17
2025-07-14,SKU-102780,East,357,2025-07-17
2025-07-14,SKU-102781,North,355,2025-07-17
2025-07-14,SKU-102782,South,301,2025-07-17
2025-07-14,SKU-102783,West,317,2025-07-17
2025-07-14,SKU-102784,East,339,2025-07-18
2025-07-14,SKU-102785,North,323,2025-07-18
2025-07-14,SKU-102786,South,290,2025-07-18
2025-07-14,SKU-102787,West,322,2025-07-18
2025-07-14,SKU-102788,East,455,2025-07-18
2025-07-14,SKU-102789,North,445,2025-07-18
2025-07-14,SKU-102790,South,419,2025-07-18
2025-07-14,SKU-102791,West,462,2025-07-18
2025-07-14,SKU-102792,East,537,2025-07-18
2025-07-14,SKU-102793,North,421,2025-07-18
2025-07-14,SKU-102794,South,422,2025-07-18
2025-07-14,SKU-102795,West,393,2025-07-18
2025-07-14,SKU-102796,East,245,2025-07-18
2025-07-14,SKU-102797,North,245,2025-07-18
2025-07-14,SKU-102798,South,209,2025-07-18
2025-07-14,SKU-102799,West,217,2025-07-18
2025-07-14,SKU-102800,East,449,2025-07-18
2025-07-14,SKU-102801,North,529,2025-07-18
2025-07-14,SKU-102802,South,399,2025-07-18
2025-07-14,SKU-102803,West,415,2025-07-18
2025-07-14,SKU-102804,East,372,2025-07-18
2025-07-14,SKU-102805,North,371,2025-07-18
2025-07-14,SKU-102806,South,345,2025-07-18
2025-07-14,SKU-102807,West,340,2025-07-18
2025-07-21,SKU-102808,East,276,2025-07-26
2025-07-21,SKU-102809,North,240,2025-07-26
2025-07-21,SKU-102810,South,201,2025-07-26
2025-07-21,SKU-102811,West,223,2025-07-26
2025-07-21,SKU-102812,East,438,2025-07-26
2025-07-21,SKU-102813,North,436,2025-07-26
2025-07-21,SKU-102814,South,373,2025-07-26
2025-07-21,SKU-102815,West,426,2025-07-26
2025-07-21,SKU-102816,East,501,2025-07-26
2025-07-21,SKU-102817,North,415,2025-07-26
2025-07-21,SKU-102818,South,357,2025-07-26
2025-07-21,SKU-102819,West,419,2025-07-26
2025-07-21,SKU-102820,East,507,2025-07-26
2025-07-21,SKU-102821,North,510,2025-07-26
2025-07-21,SKU-102822,South,445,2025-07-26
2025-07-21,SKU-102823,West,496,2025-07-26
2025-07-21,SKU-102824,East,284,2025-07-26
2025-07-21,SKU-102825,North,236,2025-07-26
2025-07-21,SKU-102826,South,219,2025-07-26
2025-07-21,SKU-102827,West,235,2025-07-26
2025-07-21,SKU-102828,East,356,2025-07-26
2025-07-21,SKU-102829,North,392,2025-07-26
2025-07-21,SKU-102830,South,324,2025-07-26
2025-07-21,SKU-102831,West,325,2025-07-26
2025-07-21,SKU-102832,East,277,2025-07-27
2025-07-21,SKU-102833,North,280,2025-07-27
2025-07-21,SKU-102834,South,213,2025-07-27
2025-07-21,SKU-102835,West,190,2025-07-27
2025-07-21,SKU-102836,East,323,2025-07-27
2025-07-21,SKU-102837,North,336,2025-07-27
2025-07-21,SKU-102838,South,242,2025-07-27
2025-07-21,SKU-102839,West,338,2025-07-27
2025-07-21,SKU-102840,East,242,2025-07-27
2025-07-21,SKU-102841,North,248,2025-07-27
2025-07-21,SKU-102842,South,218,2025-07-27
2025-07-21,SKU-102843,West,217,2025-07-27
2025-07-21,SKU-102844,East,261,2025-07-27
2025-07-21,SKU-102845,North,250,2025-07-27
2025-07-21,SKU-102846,South,252,2025-07-27
2025-07-21,SKU-102847,West,240,2025-07-27
2025-07-21,SKU-102848,East,461,2025-07-27
2025-07-21,SKU-102849,North,448,2025-07-27
2025-07-21,SKU-102850,South,412,2025-07-27
2025-07-21,SKU-102851,West,443,2025-07-27
2025-07-21,SKU-102852,East,336,2025-07-27
2025-07-21,SKU-102853,North,340,2025-07-27
2025-07-21,SKU-102854,South,303,2025-07-27
2025-07-21,SKU-102855,West,301,2025-07-27
2025-07-28,SKU-102856,East,298,2025-07-28
2025-07-28,SKU-102857,North,316,2025-07-28
2025-07-28,SKU-102858,South,279,2025-07-28
2025-07-28,SKU-102859,West,268,2025-07-28
2025-07-28,SKU-102860,East,465,2025-07-28
2025-07-28,SKU-102861,North,444,2025-07-28
2025-07-28,SKU-102862,South,335,2025-07-28
2025-07-28,SKU-102863,West,404,2025-07-28
2025-07-28,SKU-102864,East,493,2025-07-28
2025-07-28,SKU-102865,North,462,2025-07-28
2025-07-28,SKU-102866,South,416,2025-07-28
2025-07-28,SKU-102867,West,428,2025-07-28
2025-07-28,SKU-102868,East,254,2025-07-28
2025-07-28,SKU-102869,North,238,2025-07-28
2025-07-28,SKU-102870,South,229,2025-07-28
2025-07-28,SKU-102871,West,211,2025-07-28
2025-07-28,SKU-102872,East,521,2025-07-28
2025-07-28,SKU-102873,North,481,2025-07-28
2025-07-28,SKU-102874,South,441,2025-07-28
2025-07-28,SKU-102875,West,422,2025-07-28
2025-07-28,SKU-102876,East,440,2025-07-28
2025-07-28,SKU-102877,North,358,2025-07-28
2025-07-28,SKU-102878,South,327,2025-07-28
2025-07-28,SKU-102879,West,343,2025-07-28
2025-08-04,SKU-102880,East,274,2025-08-05
2025-08-04,SKU-102881,North,224,2025-08-05
2025-08-04,SKU-102882,South,223,2025-08-05
2025-08-04,SKU-102883,West,242,2025-08-05
2025-08-04,SKU-102884,East,435,2025-08-05
2025-08-04,SKU-102885,North,455,2025-08-05
2025-08-04,SKU-102886,South,362,2025-08-05
2025-08-04,SKU-102887,West,381,2025-08-05
2025-08-04,SKU-102888,East,465,2025-08-05
2025-08-04,SKU-102889,North,440,2025-08-05
2025-08-04,SKU-102890,South,403,2025-08-05
2025-08-04,SKU-102891,West,421,2025-08-05
2025-08-04,SKU-102892,East,547,2025-08-05
2025-08-04,SKU-102893,North,542,2025-08-05
2025-08-04,SKU-102894,South,448,2025-08-05
2025-08-04,SKU-102895,West,413,2025-08-05
2025-08-04,SKU-102896,East,284,2025-08-05
2025-08-04,SKU-102897,North,244,2025-08-05
2025-08-04,SKU-102898,South,231,2025-08-05
2025-08-04,SKU-102899,West,247,2025-08-05
2025-08-04,SKU-102900,East,393,2025-08-05
2025-08-04,SKU-102901,North,392,2025-08-05
2025-08-04,SKU-102902,South,338,2025-08-05
2025-08-04,SKU-102903,West,346,2025-08-05
2025-08-04,SKU-102904,East,256,2025-08-06
2025-08-04,SKU-102905,North,236,2025-08-06
2025-08-04,SKU-102906,South,231,2025-08-06
2025-08-04,SKU-102907,West,218,2025-08-06
2025-08-04,SKU-102908,East,328,2025-08-06
2025-08-04,SKU-102909,North,346,2025-08-06
2025-08-04,SKU-102910,South,276,2025-08-06
2025-08-04,SKU-102911,West,300,2025-08-06
2025-08-04,SKU-102912,East,258,2025-08-06
2025-08-04,SKU-102913,North,273,2025-08-06
2025-08-04,SKU-102914,South,223,2025-08-06
2025-08-04,SKU-102915,West,227,2025-08-06
2025-08-04,SKU-102916,East,288,2025-08-06
2025-08-04,SKU-102917,North,273,2025-08-06
2025-08-04,SKU-102918,South,233,2025-08-06
2025-08-04,SKU-102919,West,204,2025-08-06
2025-08-04,SKU-102920,East,529,2025-08-06
2025-08-04,SKU-102921,North,452,2025-08-06
2025-08-04,SKU-102922,South,422,2025-08-06
2025-08-04,SKU-102923,West,434,2025-08-06
2025-08-04,SKU-102924,East,346,2025-08-06
2025-08-04,SKU-102925,North,348,2025-08-06
2025-08-04,SKU-102926,South,313,2025-08-06
2025-08-04,SKU-102927,West,328,2025-08-06
2025-08-04,SKU-102928,East,356,2025-08-07
2025-08-04,SKU-102929,North,321,2025-08-07
2025-08-04,SKU-102930,South,289,2025-08-07
2025-08-04,SKU-102931,West,343,2025-08-07
2025-08-04,SKU-102932,East,512,2025-08-07
2025-08-04,SKU-102933,North,456,2025-08-07
2025-08-04,SKU-102934,South,424,2025-08-07
2025-08-04,SKU-102935,West,423,2025-08-07
2025-08-04,SKU-102936,East,476,2025-08-07
2025-08-04,SKU-102937,North,439,2025-08-07
2025-08-04,SKU-102938,South,435,2025-08-07
2025-08-04,SKU-102939,West,500,2025-08-07
2025-08-04,SKU-102940,East,260,2025-08-07
2025-08-04,SKU-102941,North,253,2025-08-07
2025-08-04,SKU-102942,South,206,2025-08-07
2025-08-04,SKU-102943,West,233,2025-08-07
2025-08-04,SKU-102944,East,490,2025-08-07
2025-08-04,SKU-102945,North,470,2025-08-07
2025-08-04,SKU-102946,South,410,2025-08-07
2025-08-04,SKU-102947,West,440,2025-08-07
2025-08-04,SKU-102948,East,364,2025-08-07
2025-08-04,SKU-102949,North,379,2025-08-07
2025-08-04,SKU-102950,South,341,2025-08-07
2025-08-04,SKU-102951,West,345,2025-08-07
2025-08-11,SKU-102952,East,258,2025-08-15
2025-08-11,SKU-102953,North,260,2025-08-15
2025-08-11,SKU-102954,South,198,2025-08-15
2025-08-11,SKU-102955,West,244,2025-08-15
2025-08-11,SKU-102956,East,439,2025-08-15
2025-08-11,SKU-102957,North,469,2025-08-15
2025-08-11,SKU-102958,South,441,2025-08-15
2025-08-11,SKU-102959,West,424,2025-08-15
2025-08-11,SKU-102960,East,468,2025-08-15
2025-08-11,SKU-102961,North,395,2025-08-15
2025-08-11,SKU-102962,South,387,2025-08-15
2025-08-11,SKU-102963,West,417,2025-08-15
2025-08-11,SKU-102964,East,506,2025-08-15
2025-08-11,SKU-102965,North,476,2025-08-15
2025-08-11,SKU-102966,South,446,2025-08-15
2025-08-11,SKU-102967,West,528,2025-08-15
2025-08-11,SKU-102968,East,238,2025-08-15
2025-08-11,SKU-102969,North,233,2025-08-15
2025-08-11,SKU-102970,South,217,2025-08-15
2025-08-11,SKU-102971,West,215,2025-08-15
2025-08-11,SKU-102972,East,380,2025-08-15
2025-08-11,SKU-102973,North,379,2025-08-15
2025-08-11,SKU-102974,South,307,2025-08-15
2025-08-11,SKU-102975,West,363,2025-08-15
2025-08-11,SKU-102976,East,251,2025-08-16
2025-08-11,SKU-102977,North,244,2025-08-16
2025-08-11,SKU-102978,South,217,2025-08-16
2025-08-11,SKU-102979,West,235,2025-08-16
2025-08-11,SKU-102980,East,330,2025-08-16
2025-08-11,SKU-102981,North,322,2025-08-16
2025-08-11,SKU-102982,South,282,2025-08-16
2025-08-11,SKU-102983,West,300,2025-08-16
2025-08-11,SKU-102984,East,259,2025-08-16
2025-08-11,SKU-102985,North,228,2025-08-16
2025-08-11,SKU-102986,South,200,2025-08-16
2025-08-11,SKU-102987,West,207,2025-08-16
2025-08-11,SKU-102988,East,237,2025-08-16
2025-08-11,SKU-102989,North,250,2025-08-16
2025-08-11,SKU-102990,South,189,2025-08-16
2025-08-11,SKU-102991,West,223,2025-08-16
2025-08-11,SKU-102992,East,461,2025-08-16
2025-08-11,SKU-102993,North,433,2025-08-16
2025-08-11,SKU-102994,South,423,2025-08-16
2025-08-11,SKU-102995,West,411,2025-08-16
2025-08-11,SKU-102996,East,344,2025-08-16
2025-08-11,SKU-102997,North,331,2025-08-16
2025-08-11,SKU-102998,South,310,2025-08-16
2025-08-11,SKU-102999,West,308,2025-08-16
2025-08-11,SKU-103000,East,291,2025-08-17
2025-08-11,SKU-103001,North,331,2025-08-17
2025-08-11,SKU-103002,South,308,2025-08-17
2025-08-11,SKU-103003,West,305,2025-08-17
2025-08-11,SKU-103004,East,439,2025-08-17
2025-08-11,SKU-103005,North,481,2025-08-17
2025-08-11,SKU-103006,South,392,2025-08-17
2025-08-11,SKU-103007,West,446,2025-08-17
2025-08-11,SKU-103008,East,456,2025-08-17
2025-08-11,SKU-103009,North,447,2025-08-17
2025-08-11,SKU-103010,South,409,2025-08-17
2025-08-11,SKU-103011,West,435,2025-08-17
2025-08-11,SKU-103012,East,251,2025-08-17
2025-08-11,SKU-103013,North,229,2025-08-17
2025-08-11,SKU-103014,South,215,2025-08-17
2025-08-11,SKU-103015,West,238,2025-08-17
2025-08-11,SKU-103016,East,491,2025-08-17
2025-08-11,SKU-103017,North,479,2025-08-17
2025-08-11,SKU-103018,South,402,2025-08-17
2025-08-11,SKU-103019,West,388,2025-08-17
2025-08-11,SKU-103020,East,432,2025-08-17
2025-08-11,SKU-103021,North,423,2025-08-17
2025-08-11,SKU-103022,South,341,2025-08-17
2025-08-11,SKU-103023,West,336,2025-08-17
2025-08-25,SKU-103024,East,247,2025-08-25
2025-08-25,SKU-103025,North,244,2025-08-25
2025-08-25,SKU-103026,South,203,2025-08-25
2025-08-25,SKU-103027,West,228,2025-08-25
2025-08-25,SKU-103028,East,453,2025-08-25
2025-08-25,SKU-103029,North,398,2025-08-25
2025-08-25,SKU-103030,South,339,2025-08-25
2025-08-25,SKU-103031,West,364,2025-08-25
2025-08-25,SKU-103032,East,428,2025-08-25
2025-08-25,SKU-103033,North,453,2025-08-25
2025-08-25,SKU-103034,South,356,2025-08-25
2025-08-25,SKU-103035,West,397,2025-08-25
2025-08-25,SKU-103036,East,443,2025-08-25
2025-08-25,SKU-103037,North,524,2025-08-25
2025-08-25,SKU-103038,South,384,2025-08-25
2025-08-25,SKU-103039,West,487,2025-08-25
2025-08-25,SKU-103040,East,281,2025-08-25
2025-08-25,SKU-103041,North,240,2025-08-25
2025-08-25,SKU-103042,South,199,2025-08-25
2025-08-25,SKU-103043,West,229,2025-08-25
2025-08-25,SKU-103044,East,396,2025-08-25
2025-08-25,SKU-103045,North,367,2025-08-25
2025-08-25,SKU-103046,South,346,2025-08-25
2025-08-25,SKU-103047,West,373,2025-08-25
2025-08-25,SKU-103048,East,230,2025-08-26
2025-08-25,SKU-103049,North,233,2025-08-26
2025-08-25,SKU-103050,South,238,2025-08-26
2025-08-25,SKU-103051,West,233,2025-08-26
2025-08-25,SKU-103052,East,350,2025-08-26
2025-08-25,SKU-103053,North,347,2025-08-26
2025-08-25,SKU-103054,South,269,2025-08-26
2025-08-25,SKU-103055,West,287,2025-08-26
2025-08-25,SKU-103056,East,250,2025-08-26
2025-08-25,SKU-103057,North,211,2025-08-26
2025-08-25,SKU-103058,South,217,2025-08-26
2025-08-25,SKU-103059,West,229,2025-08-26
2025-08-25,SKU-103060,East,255,2025-08-26
2025-08-25,SKU-103061,North,234,2025-08-26
2025-08-25,SKU-103062,South,191,2025-08-26
2025-08-25,SKU-103063,West,225,2025-08-26
2025-08-25,SKU-103064,East,439,2025-08-26
2025-08-25,SKU-103065,North,449,2025-08-26
2025-08-25,SKU-103066,South,364,2025-08-26
2025-08-25,SKU-103067,West,435,2025-08-26
2025-08-25,SKU-103068,East,352,2025-08-26
2025-08-25,SKU-103069,North,307,2025-08-26
2025-08-25,SKU-103070,South,275,2025-08-26
2025-08-25,SKU-103071,West,285,2025-08-26
2025-08-25,SKU-103072,East,334,2025-08-27
2025-08-25,SKU-103073,North,327,2025-08-27
2025-08-25,SKU-103074,South,296,2025-08-27
2025-08-25,SKU-103075,West,323,2025-08-27
2025-08-25,SKU-103076,East,466,2025-08-27
2025-08-25,SKU-103077,North,419,2025-08-27
2025-08-25,SKU-103078,South,351,2025-08-27
2025-08-25,SKU-103079,West,372,2025-08-27
2025-08-25,SKU-103080,East,487,2025-08-27
2025-08-25,SKU-103081,North,463,2025-08-27
2025-08-25,SKU-103082,South,408,2025-08-27
2025-08-25,SKU-103083,West,456,2025-08-27
2025-08-25,SKU-103084,East,246,2025-08-27
2025-08-25,SKU-103085,North,244,2025-08-27
2025-08-25,SKU-103086,South,206,2025-08-27
2025-08-25,SKU-103087,West,225,2025-08-27
2025-08-25,SKU-103088,East,440,2025-08-27
2025-08-25,SKU-103089,North,443,2025-08-27
2025-08-25,SKU-103090,South,452,2025-08-27
2025-08-25,SKU-103091,West,430,2025-08-27
2025-08-25,SKU-103092,East,410,2025-08-27
2025-08-25,SKU-103093,North,366,2025-08-27
2025-08-25,SKU-103094,South,326,2025-08-27
2025-08-25,SKU-103095,West,362,2025-08-27
2025-09-01,SKU-103096,East,271,2025-09-04
2025-09-01,SKU-103097,North,230,2025-09-04
2025-09-01,SKU-103098,South,216,2025-09-04
2025-09-01,SKU-103099,West,221,2025-09-04
2025-09-01,SKU-103100,East,475,2025-09-04
2025-09-01,SKU-103101,North,432,2025-09-04
2025-09-01,SKU-103102,South,372,2025-09-04
2025-09-01,SKU-103103,West,450,2025-09-04
2025-09-01,SKU-103104,East,499,2025-09-04
2025-09-01,SKU-103105,North,478,2025-09-04
2025-09-01,SKU-103106,South,382,2025-09-04
2025-09-01,SKU-103107,West,446,2025-09-04
2025-09-01,SKU-103108,East,528,2025-09-04
2025-09-01,SKU-103109,North,546,2025-09-04
2025-09-01,SKU-103110,South,427,2025-09-04
2025-09-01,SKU-103111,West,499,2025-09-04
2025-09-01,SKU-103112,East,248,2025-09-04
2025-09-01,SKU-103113,North,263,2025-09-04
2025-09-01,SKU-103114,South,213,2025-09-04
2025-09-01,SKU-103115,West,210,2025-09-04
2025-09-01,SKU-103116,East,405,2025-09-04
2025-09-01,SKU-103117,North,378,2025-09-04
2025-09-01,SKU-103118,South,353,2025-09-04
2025-09-01,SKU-103119,West,346,2025-09-04
2025-09-01,SKU-103120,East,274,2025-09-05
2025-09-01,SKU-103121,North,213,2025-09-05
2025-09-01,SKU-103122,South,206,2025-09-05
2025-09-01,SKU-103123,West,234,2025-09-05
2025-09-01,SKU-103124,East,360,2025-09-05
2025-09-01,SKU-103125,North,332,2025-09-05
2025-09-01,SKU-103126,South,280,2025-09-05
2025-09-01,SKU-103127,West,299,2025-09-05
2025-09-01,SKU-103128,East,261,2025-09-05
2025-09-01,SKU-103129,North,245,2025-09-05
2025-09-01,SKU-103130,South,228,2025-09-05
2025-09-01,SKU-103131,West,241,2025-09-05
2025-09-01,SKU-103132,East,246,2025-09-05
2025-09-01,SKU-103133,North,274,2025-09-05
2025-09-01,SKU-103134,South,226,2025-09-05
2025-09-01,SKU-103135,West,232,2025-09-05
2025-09-01,SKU-103136,East,442,2025-09-05
2025-09-01,SKU-103137,North,429,2025-09-05
2025-09-01,SKU-103138,South,363,2025-09-05
2025-09-01,SKU-103139,West,422,2025-09-05
2025-09-01,SKU-103140,East,300,2025-09-05
2025-09-01,SKU-103141,North,336,2025-09-05
2025-09-01,SKU-103142,South,297,2025-09-05
2025-09-01,SKU-103143,West,310,2025-09-05
2025-09-01,SKU-103144,East,365,2025-09-06
2025-09-01,SKU-103145,North,287,2025-09-06
2025-09-01,SKU-103146,South,295,2025-09-06
2025-09-01,SKU-103147,West,318,2025-09-06
2025-09-01,SKU-103148,East,459,2025-09-06
2025-09-01,SKU-103149,North,430,2025-09-06
2025-09-01,SKU-103150,South,396,2025-09-06
2025-09-01,SKU-103151,West,393,2025-09-06
2025-09-01,SKU-103152,East,515,2025-09-06
2025-09-01,SKU-103153,North,449,2025-09-06
2025-09-01,SKU-103154,South,390,2025-09-06
2025-09-01,SKU-103155,West,420,2025-09-06
2025-09-01,SKU-103156,East,239,2025-09-06
2025-09-01,SKU-103157,North,239,2025-09-06
2025-09-01,SKU-103158,South,249,2025-09-06
2025-09-01,SKU-103159,West,246,2025-09-06
2025-09-01,SKU-103160,East,505,2025-09-06
2025-09-01,SKU-103161,North,464,2025-09-06
2025-09-01,SKU-103162,South,384,2025-09-06
2025-09-01,SKU-103163,West,434,2025-09-06
2025-09-01,SKU-103164,East,402,2025-09-06
2025-09-01,SKU-103165,North,404,2025-09-06
2025-09-01,SKU-103166,South,362,2025-09-06
2025-09-01,SKU-103167,West,363,2025-09-06
2025-09-08,SKU-103168,East,219,2025-09-14
2025-09-08,SKU-103169,North,246,2025-09-14
2025-09-08,SKU-103170,South,200,2025-09-14
2025-09-08,SKU-103171,West,224,2025-09-14
2025-09-08,SKU-103172,East,447,2025-09-14
2025-09-08,SKU-103173,North,464,2025-09-14
2025-09-08,SKU-103174,South,407,2025-09-14
2025-09-08,SKU-103175,West,378,2025-09-14
2025-09-08,SKU-103176,East,415,2025-09-14
2025-09-08,SKU-103177,North,432,2025-09-14
2025-09-08,SKU-103178,South,349,2025-09-14
2025-09-08,SKU-103179,West,430,2025-09-14
2025-09-08,SKU-103180,East,508,2025-09-14
2025-09-08,SKU-103181,North,383,2025-09-14
2025-09-08,SKU-103182,South,450,2025-09-14
2025-09-08,SKU-103183,West,391,2025-09-14
2025-09-08,SKU-103184,East,188,2025-09-14
2025-09-08,SKU-103185,North,262,2025-09-14
2025-09-08,SKU-103186,South,209,2025-09-14
2025-09-08,SKU-103187,West,230,2025-09-14
2025-09-08,SKU-103188,East,318,2025-09-14
2025-09-08,SKU-103189,North,372,2025-09-14
2025-09-08,SKU-103190,South,344,2025-09-14
2025-09-08,SKU-103191,West,332,2025-09-14
2025-09-15,SKU-103192,East,256,2025-09-15
2025-09-15,SKU-103193,North,260,2025-09-15
2025-09-15,SKU-103194,South,207,2025-09-15
2025-09-15,SKU-103195,West,210,2025-09-15
2025-09-15,SKU-103196,East,330,2025-09-15
2025-09-15,SKU-103197,North,313,2025-09-15
2025-09-15,SKU-103198,South,283,2025-09-15
2025-09-15,SKU-103199,West,303,2025-09-15
2025-09-15,SKU-103200,East,258,2025-09-15
2025-09-15,SKU-103201,North,240,2025-09-15
2025-09-15,SKU-103202,South,224,2025-09-15
2025-09-15,SKU-103203,West,213,2025-09-15
2025-09-15,SKU-103204,East,263,2025-09-15
2025-09-15,SKU-103205,North,244,2025-09-15
2025-09-15,SKU-103206,South,221,2025-09-15
2025-09-15,SKU-103207,West,212,2025-09-15
2025-09-15,SKU-103208,East,459,2025-09-15
2025-09-15,SKU-103209,North,429,2025-09-15
2025-09-15,SKU-103210,South,412,2025-09-15
2025-09-15,SKU-103211,West,407,2025-09-15
2025-09-15,SKU-103212,East,326,2025-09-15
2025-09-15,SKU-103213,North,285,2025-09-15
2025-09-15,SKU-103214,South,263,2025-09-15
2025-09-15,SKU-103215,West,308,2025-09-15
2025-09-15,SKU-103216,East,368,2025-09-16
2025-09-15,SKU-103217,North,298,2025-09-16
2025-09-15,SKU-103218,South,289,2025-09-16
2025-09-15,SKU-103219,West,291,2025-09-16
2025-09-15,SKU-103220,East,421,2025-09-16
2025-09-15,SKU-103221,North,478,2025-09-16
2025-09-15,SKU-103222,South,354,2025-09-16
2025-09-15,SKU-103223,West,368,2025-09-16
2025-09-15,SKU-103224,East,479,2025-09-16
2025-09-15,SKU-103225,North,435,2025-09-16
2025-09-15,SKU-103226,South,393,2025-09-16
2025-09-15,SKU-103227,West,412,2025-09-16
2025-09-15,SKU-103228,East,247,2025-09-16
2025-09-15,SKU-103229,North,225,2025-09-16
2025-09-15,SKU-103230,South,209,2025-09-16
2025-09-15,SKU-103231,West,234,2025-09-16
2025-09-15,SKU-103232,East,455,2025-09-16
2025-09-15,SKU-103233,North,464,2025-09-16
2025-09-15,SKU-103234,South,392,2025-09-16
2025-09-15,SKU-103235,West,455,2025-09-16
2025-09-15,SKU-103236,East,357,2025-09-16
2025-09-15,SKU-103237,North,363,2025-09-16
2025-09-15,SKU-103238,South,308,2025-09-16
2025-09-15,SKU-103239,West,308,2025-09-16
2025-09-22,SKU-103240,East,231,2025-09-24
2025-09-22,SKU-103241,North,226,2025-09-24
2025-09-22,SKU-103242,South,222,2025-09-24
2025-09-22,SKU-103243,West,201,2025-09-24
2025-09-22,SKU-103244,East,452,2025-09-24
2025-09-22,SKU-103245,North,399,2025-09-24
2025-09-22,SKU-103246,South,368,2025-09-24
2025-09-22,SKU-103247,West,412,2025-09-24
2025-09-22,SKU-103248,East,481,2025-09-24
2025-09-22,SKU-103249,North,385,2025-09-24
2025-09-22,SKU-103250,South,396,2025-09-24
2025-09-22,SKU-103251,West,398,2025-09-24
2025-09-22,SKU-103252,East,465,2025-09-24
2025-09-22,SKU-103253,North,485,2025-09-24
2025-09-22,SKU-103254,South,451,2025-09-24
2025-09-22,SKU-103255,West,437,2025-09-24
2025-09-22,SKU-103256,East,246,2025-09-24
2025-09-22,SKU-103257,North,243,2025-09-24
2025-09-22,SKU-103258,South,194,2025-09-24
2025-09-22,SKU-103259,West,221,2025-09-24
2025-09-22,SKU-103260,East,391,2025-09-24
2025-09-22,SKU-103261,North,384,2025-09-24
2025-09-22,SKU-103262,South,281,2025-09-24
2025-09-22,SKU-103263,West,353,2025-09-24
2025-09-22,SKU-103264,East,262,2025-09-25
2025-09-22,SKU-103265,North,228,2025-09-25
2025-09-22,SKU-103266,South,205,2025-09-25
2025-09-22,SKU-103267,West,210,2025-09-25
2025-09-22,SKU-103268,East,293,2025-09-25
2025-09-22,SKU-103269,North,302,2025-09-25
2025-09-22,SKU-103270,South,277,2025-09-25
2025-09-22,SKU-103271,West,287,2025-09-25
2025-09-22,SKU-103272,East,245,2025-09-25
2025-09-22,SKU-103273,North,224,2025-09-25
2025-09-22,SKU-103274,South,203,2025-09-25
2025-09-22,SKU-103275,West,240,2025-09-25
2025-09-22,SKU-103276,East,254,2025-09-25
2025-09-22,SKU-103277,North,221,2025-09-25
2025-09-22,SKU-103278,South,214,2025-09-25
2025-09-22,SKU-103279,West,251,2025-09-25
2025-09-22,SKU-103280,East,445,2025-09-25
2025-09-22,SKU-103281,North,448,2025-09-25
2025-09-22,SKU-103282,South,371,2025-09-25
2025-09-22,SKU-103283,West,431,2025-09-25
2025-09-22,SKU-103284,East,323,2025-09-25
2025-09-22,SKU-103285,North,291,2025-09-25
2025-09-22,SKU-103286,South,275,2025-09-25
2025-09-22,SKU-103287,West,269,2025-09-25
2025-09-22,SKU-103288,East,360,2025-09-26
2025-09-22,SKU-103289,North,296,2025-09-26
2025-09-22,SKU-103290,South,258,2025-09-26
2025-09-22,SKU-103291,West,296,2025-09-26
2025-09-22,SKU-103292,East,423,2025-09-26
2025-09-22,SKU-103293,North,380,2025-09-26
2025-09-22,SKU-103294,South,356,2025-09-26
2025-09-22,SKU-103295,West,397,2025-09-26
2025-09-22,SKU-103296,East,467,2025-09-26
2025-09-22,SKU-103297,North,455,2025-09-26
