date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw
2025-07-12,SKU-103200,South,64,100.62,0,0,1,0,0.95,1970-05-14
2025-07-12,SKU-103213,West,41,124.36,0,0,1,0,0.95,1970-05-14
2025-07-12,SKU-103291,South,41,85.17,0,0,1,1,1.22,1970-05-18
2025-07-12,SKU-104150,East,75,191.33,0,0,1,0,-0.17,1970-06-22
2025-07-12,SKU-104278,West,27,127.58,0,0,1,0,-0.12,1970-06-28
2025-07-12,SKU-104306,South,26,150.99,0,0,1,0,-1.56,1970-06-29
2025-07-13,SKU-101152,West,74,72.85,0,0,1,0,-0.09,1970-02-18
2025-07-13,SKU-102261,North,42,132.06,0,0,1,1,-0.51,1970-04-05
2025-07-13,SKU-102345,North,24,160.01,0,0,1,0,-0.74,1970-04-08
2025-07-13,SKU-102601,West,43,121.79,0,0,1,1,-0.59,1970-04-19
2025-07-13,SKU-103198,North,65,158.22,0,0,1,0,0.72,1970-05-14
2025-07-13,SKU-103457,South,30,107.37,0,0,1,0,-0.47,1970-05-25
2025-07-13,SKU-103615,North,53,175.63,0,0,1,0,-1.22,1970-05-31
2025-07-13,SKU-103637,West,41,31.12,0,0,1,0,2.11,1970-06-01
2025-07-13,SKU-104528,North,53,96.93,0,0,1,0,1.29,1970-07-08
2025-07-13,SKU-104630,South,47,42.16,0,0,1,0,0.22,1970-07-12
2025-07-13,SKU-104678,West,28,112.05,1,0,1,0,1.68,1970-07-14
2025-07-13,SKU-104889,South,49,31.5,1,0,1,0,-1.28,1970-07-23
2025-07-14,SKU-100655,North,27,87.07,0,0,0,0,-0.63,1970-01-28
2025-07-14,SKU-101123,North,27,79.9,0,0,0,0,1.3,1970-02-16
2025-07-14,SKU-101574,North,41,159.5,0,0,0,0,-0.14,1970-03-07
2025-07-14,SKU-102065,South,52,158.58,0,0,0,0,0.45,1970-03-28
2025-07-14,SKU-102330,West,60,192.21,0,0,0,0,-0.05,1970-04-08
2025-07-14,SKU-102959,North,38,122.16,0,0,0,0,1.07,1970-05-04
2025-07-14,SKU-103059,East,56,165.94,0,0,0,0,1.44,1970-05-08
2025-07-14,SKU-103275,North,57,200.73,0,0,0,0,0.07,1970-05-17
2025-07-14,SKU-103448,West,41,176.61,0,0,0,0,-1.41,1970-05-24
2025-07-14,SKU-103581,West,47,187.44,0,0,0,0,0.71,1970-05-30
2025-07-14,SKU-103750,East,86,175.84,0,0,0,0,0.69,1970-06-06
2025-07-14,SKU-103884,South,30,31.76,0,0,0,0,0.29,1970-06-11
2025-07-14,SKU-104128,East,33,85.02,0,0,0,0,-1.23,1970-06-22
2025-07-14,SKU-104790,West,38,191.83,1,0,0,1,-1.26,1970-07-19
2025-07-14,SKU-104955,West,37,32.91,1,0,0,0,-0.56,1970-07-26
2025-07-15,SKU-100409,North,54,180.02,0,0,0,0,-0.77,1970-01-18
2025-07-15,SKU-101204,West,64,151.99,0,0,0,0,-0.09,1970-02-20
2025-07-15,SKU-101436,South,51,162.38,0,0,0,0,0.86,1970-03-01
2025-07-15,SKU-101469,West,41,123.37,0,0,0,0,2.27,1970-03-03
2025-07-15,SKU-102376,North,54,30.88,0,0,0,0,-0.74,1970-04-10
2025-07-15,SKU-102733,West,30,135.9,0,0,0,0,-1.3,1970-04-24
2025-07-15,SKU-102862,East,67,95.84,0,0,0,0,-0.29,1970-04-30
2025-07-15,SKU-102888,South,29,88.42,0,0,0,0,1.23,1970-05-01
2025-07-15,SKU-103508,West,52,33.18,0,0,0,0,-0.47,1970-05-27
2025-07-15,SKU-103617,North,44,135.33,0,0,0,0,0.71,1970-05-31
2025-07-15,SKU-103824,South,23,196.37,0,0,0,0,-2.06,1970-06-09
2025-07-15,SKU-104911,North,49,106.74,1,0,0,0,-0.91,1970-07-24
2025-07-16,SKU-100632,East,46,41.18,0,0,0,0,-1.14,1970-01-27
2025-07-16,SKU-100927,West,56,186.07,0,0,0,0,-0.97,1970-02-08
2025-07-16,SKU-101064,South,61,78.35,0,0,0,0,1.66,1970-02-14
2025-07-16,SKU-102104,North,32,30.92,0,0,0,0,-0.51,1970-03-29
2025-07-16,SKU-102298,East,69,98.03,0,0,0,0,0.53,1970-04-06
2025-07-16,SKU-102318,North,58,34.29,0,0,0,0,0.4,1970-04-07
2025-07-16,SKU-102629,West,58,40.78,0,0,0,0,-0.18,1970-04-20
2025-07-16,SKU-102851,North,42,90.12,0,0,0,0,0.1,1970-04-29
2025-07-16,SKU-102913,East,46,155.0,0,0,0,0,1.23,1970-05-02
2025-07-16,SKU-103050,North,56,33.28,0,0,0,0,1.04,1970-05-08
2025-07-16,SKU-104118,North,84,181.69,0,0,0,0,-0.69,1970-06-21
2025-07-16,SKU-104217,South,30,125.42,0,0,0,0,-0.43,1970-06-25
2025-07-16,SKU-104366,South,36,129.11,0,0,0,0,1.21,1970-07-01
2025-07-16,SKU-104966,South,47,99.1,1,0,0,0,-1.28,1970-07-26
2025-07-17,SKU-100416,North,33,159.06,0,0,0,0,-0.05,1970-01-18
2025-07-17,SKU-100592,East,31,181.42,0,0,0,0,0.48,1970-01-25
2025-07-17,SKU-101297,East,94,77.29,0,0,0,0,1.89,1970-02-24
2025-07-17,SKU-101646,North,61,91.72,0,0,0,0,-0.14,1970-03-10
2025-07-17,SKU-101692,East,68,167.59,0,0,0,0,1.12,1970-03-12
2025-07-17,SKU-101926,North,58,186.71,0,0,0,0,-0.71,1970-03-22
2025-07-17,SKU-102240,East,59,183.95,0,0,0,0,-0.61,1970-04-04
2025-07-17,SKU-102453,East,37,182.19,0,0,0,0,-1.75,1970-04-13
2025-07-17,SKU-103257,West,54,33.19,0,0,0,0,-0.53,1970-05-16
2025-07-17,SKU-103572,South,32,127.02,0,0,0,0,-0.47,1970-05-29
2025-07-17,SKU-103668,East,64,146.97,0,0,0,0,0.71,1970-06-02
2025-07-17,SKU-104727,South,37,34.15,0,0,0,0,0.22,1970-07-16
2025-07-18,SKU-100769,East,53,163.41,0,0,0,1,0.11,1970-02-02
2025-07-18,SKU-100871,South,55,164.17,0,0,0,0,-0.44,1970-02-06
2025-07-18,SKU-101171,South,27,161.66,0,0,0,0,1.1,1970-02-18
2025-07-18,SKU-101347,East,33,178.89,0,0,0,0,1.37,1970-02-26
2025-07-18,SKU-101489,West,47,30.84,0,0,0,0,0.86,1970-03-04
2025-07-18,SKU-101630,North,48,191.0,0,0,0,0,0.64,1970-03-09
2025-07-18,SKU-101848,North,60,148.93,0,0,0,0,-0.03,1970-03-19
2025-07-18,SKU-102411,West,56,192.38,0,0,0,0,1.55,1970-04-11
2025-07-18,SKU-102452,South,28,156.39,0,0,0,0,-0.74,1970-04-13
2025-07-18,SKU-102697,South,27,189.83,0,0,0,0,1.04,1970-04-23
2025-07-18,SKU-102776,South,32,149.52,0,0,0,0,1.23,1970-04-26
2025-07-18,SKU-103026,West,31,119.29,0,0,0,0,0.6,1970-05-07
2025-07-18,SKU-103158,East,68,184.62,0,0,0,0,1.44,1970-05-12
2025-07-18,SKU-103487,West,60,93.41,0,0,0,0,0.42,1970-05-26
2025-07-18,SKU-103942,South,55,180.43,0,0,0,0,0.0,1970-06-14
2025-07-18,SKU-103998,West,31,184.95,0,0,0,0,0.13,1970-06-16
2025-07-18,SKU-104638,South,25,158.36,0,0,0,0,1.29,1970-07-13
2025-07-18,SKU-104654,North,36,149.61,0,0,0,0,1.29,1970-07-13
2025-07-18,SKU-104805,North,42,151.23,1,0,0,0,1.68,1970-07-20
2025-07-19,SKU-100722,South,45,43.72,0,0,1,0,-0.8,1970-01-31
2025-07-19,SKU-100807,West,27,146.94,0,0,1,1,0.11,1970-02-03
2025-07-19,SKU-100936,North,66,179.08,0,0,1,0,-0.03,1970-02-09
2025-07-19,SKU-101148,East,68,190.81,0,0,1,0,1.66,1970-02-17
2025-07-19,SKU-102607,West,66,174.66,0,0,1,0,-0.26,1970-04-19
2025-07-19,SKU-102676,South,54,161.73,0,0,1,0,-0.36,1970-04-22
2025-07-19,SKU-103125,North,69,187.25,0,0,1,0,1.04,1970-05-11
2025-07-19,SKU-103854,North,41,107.16,0,0,1,0,2.1,1970-06-10
2025-07-19,SKU-104205,West,41,34.66,0,0,1,0,0.17,1970-06-25
2025-07-19,SKU-104323,East,43,193.09,0,0,1,0,-0.29,1970-06-30
2025-07-19,SKU-104662,South,16,194.89,0,0,1,0,1.29,1970-07-14
2025-07-19,SKU-104733,West,57,186.44,0,0,1,0,1.24,1970-07-17
2025-07-20,SKU-100857,West,54,171.77,0,0,1,0,1.49,1970-02-05
2025-07-20,SKU-102131,East,54,193.88,0,0,1,0,-0.55,1970-03-30
2025-07-20,SKU-102290,West,88,80.63,0,0,1,0,0.42,1970-04-06
2025-07-20,SKU-102727,East,46,152.21,0,0,1,0,-0.18,1970-04-24
2025-07-20,SKU-103036,South,37,31.39,0,0,1,0,0.01,1970-05-07
2025-07-20,SKU-104387,South,41,194.52,0,0,1,0,2.23,1970-07-02
2025-07-21,SKU-100933,South,47,90.39,0,0,0,0,-0.7,1970-02-08
2025-07-21,SKU-101012,West,26,104.93,0,0,0,0,0.31,1970-02-12
2025-07-21,SKU-101340,West,55,201.42,0,0,0,0,-0.56,1970-02-25
2025-07-21,SKU-103135,South,46,151.41,0,0,0,0,1.07,1970-05-11
2025-07-21,SKU-103486,South,80,163.19,0,0,0,1,-0.01,1970-05-26
2025-07-21,SKU-104405,East,55,73.81,0,0,0,0,2.23,1970-07-03
2025-07-21,SKU-104622,East,29,107.43,0,0,0,0,0.55,1970-07-12
2025-07-21,SKU-104953,West,63,32.11,1,0,0,1,-1.26,1970-07-26
2025-07-21,SKU-104969,West,61,178.52,1,0,0,0,-0.27,1970-07-27
2025-07-22,SKU-100543,East,39,34.02,0,0,0,0,-0.05,1970-01-23
2025-07-22,SKU-101032,South,33,167.35,0,0,0,0,0.31,1970-02-13
2025-07-22,SKU-101285,West,57,124.73,0,0,0,0,0.55,1970-02-23
2025-07-22,SKU-101578,South,60,93.41,0,0,0,0,0.33,1970-03-07
2025-07-22,SKU-101965,East,43,194.38,0,0,0,0,-0.03,1970-03-23
2025-07-22,SKU-102107,South,26,129.87,0,0,0,0,-0.11,1970-03-29
2025-07-22,SKU-102115,South,26,80.13,0,0,0,0,-0.39,1970-03-30
2025-07-22,SKU-102511,West,27,151.21,0,0,0,0,1.55,1970-04-15
2025-07-22,SKU-103120,South,48,177.83,0,0,0,0,0.6,1970-05-11
2025-07-22,SKU-103817,North,44,158.36,0,0,0,0,-1.22,1970-06-09
2025-07-22,SKU-103841,South,50,178.99,0,0,0,0,2.11,1970-06-10
2025-07-22,SKU-104369,East,48,182.98,0,0,0,0,-0.17,1970-07-02
2025-07-22,SKU-104963,East,41,136.19,1,0,0,0,0.37,1970-07-26
2025-07-23,SKU-101257,East,46,149.28,0,0,0,0,0.52,1970-02-22
2025-07-23,SKU-101771,South,44,33.36,0,0,0,0,0.31,1970-03-15
2025-07-23,SKU-101950,East,30,164.56,0,0,0,0,-0.31,1970-03-23
2025-07-23,SKU-102477,South,28,183.52,0,0,0,0,0.4,1970-04-14
2025-07-23,SKU-102897,West,58,198.2,0,0,0,0,1.23,1970-05-01
2025-07-23,SKU-103235,South,43,31.81,0,0,0,0,1.04,1970-05-15
2025-07-23,SKU-103337,West,41,108.62,0,0,0,0,0.06,1970-05-20
2025-07-23,SKU-103349,South,46,95.47,0,0,0,0,0.06,1970-05-20
2025-07-23,SKU-103481,South,42,31.95,0,0,0,0,0.07,1970-05-26
2025-07-23,SKU-104382,North,29,82.42,0,0,0,0,-0.43,1970-07-02
2025-07-24,SKU-102541,North,83,90.95,0,0,0,1,-0.51,1970-04-16
2025-07-24,SKU-102732,East,60,159.42,0,0,0,0,-0.26,1970-04-24
2025-07-24,SKU-103027,South,65,157.17,0,0,0,0,0.1,1970-05-07
2025-07-24,SKU-103374,West,60,32.03,0,0,0,0,0.06,1970-05-21
2025-07-24,SKU-103528,South,22,148.8,0,0,0,0,0.76,1970-05-28
2025-07-24,SKU-104081,East,40,103.21,0,0,0,0,0.0,1970-06-20
2025-07-24,SKU-104523,North,68,73.12,0,0,0,0,1.58,1970-07-08
2025-07-24,SKU-104647,South,42,160.24,0,0,0,0,-0.02,1970-07-13
2025-07-25,SKU-100978,South,63,77.62,0,0,0,0,1.49,1970-02-10
2025-07-25,SKU-101942,West,41,192.57,0,0,0,0,2.05,1970-03-22
2025-07-25,SKU-101944,West,37,86.26,0,0,0,0,-1.05,1970-03-23
2025-07-25,SKU-103162,West,40,105.06,0,0,0,0,0.01,1970-05-12
2025-07-25,SKU-103226,East,56,174.39,0,0,0,0,1.07,1970-05-15
2025-07-25,SKU-103365,North,51,30.87,0,0,0,0,0.46,1970-05-21
2025-07-25,SKU-103561,West,49,190.65,0,0,0,0,0.76,1970-05-29
2025-07-25,SKU-103649,South,30,112.03,0,0,0,0,0.42,1970-06-02
2025-07-26,SKU-101253,South,65,158.13,0,0,1,0,-0.9,1970-02-22
2025-07-26,SKU-101924,East,35,136.1,0,0,1,0,-1.26,1970-03-22
2025-07-26,SKU-102043,South,47,44.9,0,0,1,0,-0.03,1970-03-27
2025-07-26,SKU-102371,East,74,186.05,0,0,1,0,0.45,1970-04-09
2025-07-26,SKU-102527,North,44,88.58,0,0,1,0,0.53,1970-04-16
2025-07-26,SKU-103100,South,69,78.16,0,0,1,0,1.39,1970-05-10
2025-07-26,SKU-103696,North,53,150.62,0,0,1,0,-1.37,1970-06-04
2025-07-26,SKU-104087,North,26,128.78,0,0,1,0,-2.06,1970-06-20
2025-07-26,SKU-104198,South,27,128.0,0,0,1,0,0.13,1970-06-24
2025-07-26,SKU-104762,East,30,84.62,0,0,1,0,0.02,1970-07-18
2025-07-27,SKU-101091,East,62,90.56,0,0,1,0,-0.44,1970-02-15
2025-07-27,SKU-101541,North,53,79.85,0,0,1,0,1.89,1970-03-06
2025-07-27,SKU-101822,North,35,88.69,0,0,1,0,-0.58,1970-03-17
2025-07-27,SKU-102054,East,59,32.7,0,0,1,0,-0.31,1970-03-27
2025-07-27,SKU-102441,South,28,121.28,0,0,1,0,-1.57,1970-04-12
2025-07-27,SKU-102486,North,56,99.74,0,0,1,0,-0.61,1970-04-14
2025-07-27,SKU-103359,East,73,165.24,0,0,1,0,-0.48,1970-05-20
2025-07-27,SKU-103757,East,57,170.22,0,0,1,0,-1.41,1970-06-06
2025-07-27,SKU-103941,West,46,151.55,0,0,1,0,-1.22,1970-06-14
2025-07-27,SKU-104243,East,69,80.88,0,0,1,0,0.48,1970-06-26
2025-07-28,SKU-101259,North,36,180.38,0,0,0,0,0.98,1970-02-22
2025-07-28,SKU-102284,South,33,87.17,0,0,0,0,1.47,1970-04-06
2025-07-28,SKU-102396,East,39,109.5,0,0,0,0,-0.51,1970-04-10
2025-07-28,SKU-102681,South,40,150.94,0,0,0,0,-0.05,1970-04-22
2025-07-28,SKU-102687,North,60,43.2,0,0,0,0,-0.05,1970-04-22
2025-07-28,SKU-103006,North,44,31.91,0,0,0,0,1.23,1970-05-06
2025-07-28,SKU-103028,South,29,108.79,0,0,0,0,-1.3,1970-05-07
2025-07-28,SKU-103307,West,35,182.83,0,0,0,0,1.07,1970-05-18
2025-07-28,SKU-103422,South,72,167.06,0,0,0,0,-0.21,1970-05-23
2025-07-28,SKU-103530,North,31,133.58,0,0,0,0,0.24,1970-05-28
2025-07-28,SKU-103744,West,67,80.67,0,0,0,0,-1.37,1970-06-06
2025-07-28,SKU-103837,West,34,125.87,0,0,0,0,-0.47,1970-06-09
2025-07-28,SKU-104370,West,37,155.32,0,0,0,0,-0.84,1970-07-02
2025-07-28,SKU-104555,North,39,181.73,0,0,0,0,-0.29,1970-07-09
2025-07-28,SKU-104673,East,58,201.36,0,0,0,0,-0.12,1970-07-14
2025-07-28,SKU-104912,North,71,74.67,0,0,0,0,-0.22,1970-07-24
2025-07-29,SKU-100696,East,29,104.08,0,0,0,0,-0.05,1970-01-30
2025-07-29,SKU-100710,West,23,160.67,0,0,0,0,-0.05,1970-01-30
2025-07-29,SKU-101327,South,38,129.0,0,0,0,0,-0.9,1970-02-25
2025-07-29,SKU-102015,East,46,94.1,0,0,0,0,-1.26,1970-03-25
2025-07-29,SKU-102132,North,56,180.1,0,0,0,0,-0.03,1970-03-30
2025-07-29,SKU-102957,East,77,41.14,0,0,0,0,1.04,1970-05-04
2025-07-29,SKU-104232,North,67,150.41,0,0,0,0,0.29,1970-06-26
2025-07-29,SKU-104957,South,43,174.15,0,0,0,0,-0.15,1970-07-26
2025-07-30,SKU-101546,East,60,158.52,0,0,0,0,-0.56,1970-03-06
2025-07-30,SKU-101772,North,56,181.06,0,0,0,0,0.33,1970-03-15
2025-07-30,SKU-102075,West,70,42.9,0,0,0,0,-1.05,1970-03-28
2025-07-30,SKU-102122,East,82,167.09,0,0,0,0,-0.31,1970-03-30
2025-07-30,SKU-102326,North,36,108.34,0,0,0,0,-0.39,1970-04-07
2025-07-30,SKU-102774,North,52,157.2,0,0,0,0,-1.75,1970-04-26
2025-07-30,SKU-103228,North,32,110.95,0,0,0,0,-0.29,1970-05-15
2025-07-30,SKU-103297,South,50,33.34,0,0,0,0,2.05,1970-05-18
2025-07-30,SKU-103578,East,50,128.35,0,0,0,0,0.24,1970-05-30
2025-07-30,SKU-103682,West,21,109.33,0,0,0,0,0.76,1970-06-03
2025-07-30,SKU-103834,North,44,158.04,0,0,0,0,-1.41,1970-06-09
2025-07-30,SKU-103985,West,47,154.23,0,0,0,0,0.58,1970-06-16
2025-07-30,SKU-104390,West,63,80.88,0,0,0,0,0.26,1970-07-02
2025-07-30,SKU-104605,West,23,175.56,0,0,0,0,-0.29,1970-07-11
2025-07-30,SKU-104658,North,67,90.59,0,0,0,0,1.58,1970-07-14
2025-07-30,SKU-104734,East,65,182.81,0,0,0,0,-1.56,1970-07-17
2025-07-31,SKU-100828,West,64,74.49,0,0,0,0,-0.07,1970-02-04
2025-07-31,SKU-100883,West,32,131.77,0,0,0,0,0.18,1970-02-06
2025-07-31,SKU-101003,East,35,102.19,0,0,0,0,-1.14,1970-02-11
2025-07-31,SKU-101381,East,42,180.29,0,0,0,0,-0.9,1970-02-27
2025-07-31,SKU-101431,South,43,92.9,0,0,0,0,1.66,1970-03-01
2025-07-31,SKU-101549,West,43,194.1,0,0,0,0,0.14,1970-03-06
2025-07-31,SKU-101895,East,35,151.67,0,0,0,0,0.34,1970-03-20
2025-07-31,SKU-102069,West,51,179.4,0,0,0,0,2.05,1970-03-28
2025-07-31,SKU-102102,North,34,131.02,0,0,0,0,-1.05,1970-03-29
2025-07-31,SKU-102365,East,81,189.4,0,0,0,0,1.47,1970-04-09
2025-07-31,SKU-102973,North,40,100.61,0,0,0,0,-0.36,1970-05-04
2025-07-31,SKU-103077,South,53,95.22,0,0,0,0,1.23,1970-05-09
2025-07-31,SKU-103350,South,49,199.95,0,0,0,0,0.6,1970-05-20
2025-07-31,SKU-103736,West,35,128.26,0,0,0,1,-0.01,1970-06-05
2025-07-31,SKU-104051,West,76,163.22,0,0,0,0,-1.22,1970-06-18
2025-07-31,SKU-104290,South,31,106.2,0,0,0,0,0.29,1970-06-28
2025-07-31,SKU-104309,North,59,31.46,0,0,0,0,0.13,1970-06-29
2025-07-31,SKU-104316,West,51,40.77,0,0,0,0,0.13,1970-06-29
2025-07-31,SKU-104429,North,23,101.19,0,0,0,0,-1.43,1970-07-04
2025-07-31,SKU-104573,North,74,188.87,0,0,0,0,-0.43,1970-07-10
2025-08-01,SKU-101818,West,36,123.18,0,0,0,0,0.33,1970-03-17
2025-08-01,SKU-101852,North,51,193.21,0,0,0,0,-0.52,1970-03-19
2025-08-01,SKU-102257,West,32,192.46,0,0,0,1,-0.04,1970-04-05
2025-08-01,SKU-102474,South,57,186.26,0,0,0,0,-0.51,1970-04-14
2025-08-01,SKU-102581,West,30,152.79,0,0,0,0,0.42,1970-04-18
2025-08-01,SKU-103010,North,38,119.18,0,0,0,0,-0.18,1970-05-06
2025-08-01,SKU-103278,East,39,147.76,0,0,0,0,-0.29,1970-05-17
2025-08-01,SKU-104161,West,37,191.28,0,0,0,0,2.1,1970-06-23
2025-08-01,SKU-104362,North,71,97.62,0,0,0,0,0.48,1970-07-01
2025-08-01,SKU-104373,East,58,201.95,0,0,0,1,-1.33,1970-07-02
2025-08-01,SKU-104885,West,38,34.09,0,0,0,0,0.55,1970-07-23
2025-08-02,SKU-100977,West,35,198.54,0,0,1,0,0.48,1970-02-10
2025-08-02,SKU-101262,South,31,30.85,0,0,1,0,-1.73,1970-02-22
2025-08-02,SKU-102178,West,38,125.64,0,0,1,0,-0.62,1970-04-01
2025-08-02,SKU-102704,South,44,31.23,0,0,1,0,0.53,1970-04-23
2025-08-02,SKU-103032,North,81,32.06,0,0,1,0,-0.18,1970-05-07
2025-08-02,SKU-103095,East,57,199.59,0,0,1,1,-0.59,1970-05-09
2025-08-02,SKU-103562,East,44,34.44,0,0,1,0,0.46,1970-05-29
2025-08-02,SKU-104053,West,54,163.98,0,0,1,0,0.71,1970-06-18
2025-08-03,SKU-101014,North,50,153.93,0,0,1,0,-2.22,1970-02-12
2025-08-03,SKU-101832,East,33,191.25,0,0,1,0,-0.15,1970-03-18
2025-08-03,SKU-102059,West,59,154.6,0,0,1,0,-0.14,1970-03-27
2025-08-03,SKU-102322,South,48,82.67,0,0,1,1,-0.04,1970-04-07
2025-08-03,SKU-102669,West,66,176.54,0,0,1,0,0.86,1970-04-22
2025-08-03,SKU-103104,West,35,80.66,0,0,1,1,-0.59,1970-05-10
2025-08-03,SKU-103127,West,58,34.34,0,0,1,0,-0.39,1970-05-11
2025-08-03,SKU-103525,South,48,193.42,0,0,1,0,-0.48,1970-05-27
2025-08-03,SKU-103745,North,49,126.3,0,0,1,0,0.07,1970-06-06
2025-08-03,SKU-103785,South,30,180.2,0,0,1,0,0.76,1970-06-07
2025-08-03,SKU-104372,North,64,163.0,0,0,1,0,0.13,1970-07-02
2025-08-03,SKU-104444,North,57,153.45,0,0,1,0,-1.41,1970-07-05
2025-08-03,SKU-104485,South,53,201.57,0,0,1,0,0.26,1970-07-06
2025-08-03,SKU-104700,North,50,152.94,0,0,1,0,-0.29,1970-07-15
2025-08-04,SKU-101456,North,30,145.41,0,0,0,0,1.12,1970-03-02
2025-08-04,SKU-102017,West,48,32.62,0,0,0,0,0.64,1970-03-26
2025-08-04,SKU-103667,North,53,40.49,0,0,0,0,1.6,1970-06-02
2025-08-04,SKU-103802,East,53,109.69,0,0,0,0,0.76,1970-06-08
2025-08-04,SKU-104420,South,72,98.67,0,0,0,0,0.48,1970-07-04
2025-08-04,SKU-104595,North,54,190.73,0,0,0,0,0.17,1970-07-11
2025-08-04,SKU-104691,West,55,186.56,0,0,0,0,-0.17,1970-07-15
2025-08-05,SKU-101455,North,61,41.26,0,0,0,0,0.98,1970-03-02
2025-08-05,SKU-102009,West,14,175.73,0,0,0,0,0.34,1970-03-25
2025-08-05,SKU-102072,West,34,134.2,0,0,0,0,0.31,1970-03-28
2025-08-05,SKU-102194,South,43,33.23,0,0,0,0,2.05,1970-04-02
2025-08-05,SKU-102641,West,39,127.78,0,0,0,0,-1.57,1970-04-21
2025-08-05,SKU-103186,North,45,34.44,0,0,0,0,-0.39,1970-05-13
2025-08-05,SKU-104142,South,62,78.12,0,0,0,0,0.58,1970-06-22
2025-08-05,SKU-104167,East,54,194.2,0,0,0,0,-1.22,1970-06-23
2025-08-05,SKU-104522,North,67,158.14,0,0,0,0,0.26,1970-07-08
2025-08-06,SKU-100890,West,40,128.29,0,0,0,0,-0.05,1970-02-07
2025-08-06,SKU-101728,North,56,192.31,0,0,0,0,-0.09,1970-03-14
2025-08-06,SKU-101977,South,21,130.78,0,0,0,0,-0.52,1970-03-24
2025-08-06,SKU-102086,East,37,31.71,0,0,0,0,0.64,1970-03-28
2025-08-06,SKU-102164,West,47,44.61,0,0,0,0,1.12,1970-04-01
2025-08-06,SKU-102758,North,75,74.2,0,0,0,0,0.86,1970-04-25
2025-08-06,SKU-103991,South,20,137.18,0,0,0,0,-1.41,1970-06-16
2025-08-06,SKU-104298,North,43,128.85,0,0,0,0,0.69,1970-06-29
2025-08-06,SKU-104531,West,40,126.03,0,0,0,0,-1.41,1970-07-08
2025-08-06,SKU-104913,West,47,179.61,0,0,0,0,-1.56,1970-07-24
2025-08-07,SKU-101601,North,61,96.8,0,0,0,0,1.66,1970-03-08
2025-08-07,SKU-101789,West,60,188.45,0,0,0,0,0.73,1970-03-16
2025-08-07,SKU-102175,West,43,96.17,0,0,0,0,-1.69,1970-04-01
2025-08-07,SKU-102722,East,33,125.79,0,0,0,0,0.42,1970-04-24
2025-08-07,SKU-102747,North,32,130.49,0,0,0,0,-0.61,1970-04-25
2025-08-07,SKU-103444,East,41,33.06,0,0,0,0,1.23,1970-05-24
2025-08-07,SKU-104299,West,46,180.34,0,0,0,0,2.1,1970-06-29
2025-08-07,SKU-104427,East,45,31.44,0,0,0,0,0.0,1970-07-04
2025-08-08,SKU-100951,North,38,156.82,0,0,0,0,-0.05,1970-02-09
2025-08-08,SKU-101523,North,27,104.29,0,0,0,0,0.98,1970-03-05
2025-08-08,SKU-101837,South,38,164.17,0,0,0,0,1.89,1970-03-18
2025-08-08,SKU-101850,North,50,121.06,0,0,0,0,1.37,1970-03-19
2025-08-08,SKU-102168,South,33,85.85,0,0,0,0,-0.14,1970-04-01
2025-08-08,SKU-102693,North,63,32.19,0,0,0,0,1.23,1970-04-23
2025-08-08,SKU-103995,North,64,124.16,0,0,0,0,0.42,1970-06-16
2025-08-08,SKU-104403,West,47,123.61,0,0,0,0,-2.06,1970-07-03
2025-08-08,SKU-104664,North,42,110.61,0,0,0,0,-0.69,1970-07-14
2025-08-08,SKU-104874,South,26,137.19,0,0,0,0,1.58,1970-07-23
2025-08-08,SKU-104932,South,47,199.28,0,0,0,0,-0.12,1970-07-25
2025-08-09,SKU-101004,East,34,112.03,0,0,1,0,-0.34,1970-02-11
2025-08-09,SKU-101251,West,41,168.89,0,0,1,0,0.04,1970-02-22
2025-08-09,SKU-101501,West,75,99.01,0,0,1,0,-0.97,1970-03-04
2025-08-09,SKU-101941,East,49,32.56,0,0,1,0,-0.39,1970-03-22
2025-08-09,SKU-102296,East,53,131.68,0,0,1,0,2.05,1970-04-06
2025-08-09,SKU-102426,East,45,30.68,0,0,1,0,-0.43,1970-04-12
2025-08-09,SKU-102928,South,36,152.86,0,0,1,0,1.55,1970-05-03
2025-08-09,SKU-103185,North,50,152.75,0,0,1,0,-0.36,1970-05-13
2025-08-09,SKU-103877,West,48,33.61,0,0,1,0,0.95,1970-06-11
2025-08-09,SKU-103972,South,71,184.63,0,0,1,1,1.22,1970-06-15
2025-08-09,SKU-104430,North,31,147.34,0,0,1,0,-2.06,1970-07-04
2025-08-09,SKU-104670,North,43,84.6,0,0,1,0,-0.84,1970-07-14
2025-08-10,SKU-101427,West,30,86.3,0,0,1,0,-0.44,1970-03-01
2025-08-10,SKU-101463,South,30,125.37,0,0,1,0,-1.73,1970-03-02
2025-08-10,SKU-102038,North,40,85.27,0,0,1,0,0.33,1970-03-26
2025-08-10,SKU-102412,West,24,80.85,0,0,1,0,-0.03,1970-04-11
2025-08-10,SKU-103999,South,26,126.33,0,0,1,1,1.22,1970-06-16
2025-08-10,SKU-104065,West,34,149.04,0,0,1,0,-1.37,1970-06-19
2025-08-10,SKU-104960,East,40,157.18,0,0,1,0,1.21,1970-07-26
2025-08-10,SKU-104965,South,42,30.57,0,0,1,0,1.21,1970-07-26
2025-08-11,SKU-101065,West,33,161.9,0,0,0,0,-0.77,1970-02-14
